id_cliente,evasao,genero,idoso,parceiro,dependentes,meses_contrato,servico_telefone,multiplas_linhas,servico_internet,protecao_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,tipo_contrato,fatura_digital,metodo_pagamento,contas_diarias,cobranca_mensal,cobranca_total
9258-cnwac,nao,mulher,nao,sim,sim,71,sim,sim,fibra otica,sim,sim,sim,sim,sim,sim,bienal,nao,cartao credito automatico,3.83,113.65,8166.8
9259-pacgq,sim,mulher,nao,sim,nao,34,sim,sim,dsl,sim,sim,nao,sim,nao,nao,mensal,nao,cheque eletronico,2.23,62.65,2274.9
9261-wdcaf,nao,homem,nao,nao,nao,3,sim,nao,dsl,nao,nao,nao,nao,nao,sim,mensal,nao,cheque correios,2.1,54.65,189.1
9269-cqool,sim,homem,nao,nao,sim,3,sim,nao,dsl,nao,nao,nao,nao,sim,nao,mensal,sim,cartao credito automatico,1.88,54.7,169.45
9272-lsvyh,nao,homem,nao,nao,nao,10,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque correios,2.45,70.15,735.5
9274-cnfmo,sim,homem,sim,sim,nao,4,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque eletronico,2.57,74.95,308.7
9274-uarkj,nao,mulher,nao,nao,nao,15,sim,nao,fibra otica,nao,sim,nao,nao,sim,nao,mensal,sim,transferencia automatica,2.51,83.2,1130.0
9277-joomo,nao,mulher,nao,nao,nao,3,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.96,24.6,86.35
9278-vzkcd,nao,mulher,sim,sim,nao,52,sim,sim,fibra otica,sim,sim,sim,nao,sim,sim,mensal,sim,cheque eletronico,3.62,109.1,5647.95
9279-cjeoj,nao,mulher,sim,nao,nao,21,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mensal,sim,transferencia automatica,3.21,95.4,2025.1
9281-cedru,nao,mulher,nao,sim,nao,68,sim,nao,dsl,nao,sim,nao,sim,sim,nao,bienal,nao,transferencia automatica,2.12,64.1,4326.25
9281-ofdmf,nao,homem,sim,nao,nao,39,sim,sim,fibra otica,nao,sim,nao,nao,nao,sim,mensal,nao,cheque eletronico,2.92,90.7,3413.25
9281-pkkze,nao,mulher,nao,sim,nao,46,nao,sem telefone,dsl,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,1.45,43.95,2007.85
9282-izgqk,sim,mulher,nao,nao,nao,1,sim,sim,fibra otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,2.83,85.0,85.0
9283-lzqoh,sim,homem,nao,sim,sim,13,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cartao credito automatico,2.3,74.4,896.75
9286-bhdqg,nao,homem,nao,sim,sim,72,nao,sem telefone,dsl,sim,sim,sim,sim,nao,nao,bienal,nao,cartao credito automatico,1.45,45.25,3139.8
9286-dojgf,sim,mulher,sim,sim,nao,38,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,transferencia automatica,2.52,74.95,2869.85
9289-lbqvu,nao,homem,nao,sim,nao,64,sim,sim,dsl,nao,sim,nao,sim,nao,sim,anual,sim,cheque correios,2.33,70.15,4480.7
9290-shcmb,nao,mulher,sim,nao,nao,13,sim,nao,fibra otica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque eletronico,3.17,96.85,1235.55
9294-tdipc,nao,homem,nao,nao,sim,5,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.56,20.2,83.75
9297-eoncv,nao,mulher,nao,nao,nao,72,sim,sim,dsl,sim,sim,sim,sim,sim,sim,bienal,sim,transferencia automatica,3.1,91.35,6697.2
9297-fvvdh,nao,mulher,nao,sim,sim,57,sim,sim,dsl,sim,nao,sim,sim,sim,sim,bienal,sim,cheque eletronico,2.83,84.5,4845.4
9298-wgmrw,nao,mulher,nao,sim,nao,72,sim,sim,fibra otica,sim,sim,sim,sim,sim,sim,bienal,sim,transferencia automatica,3.85,115.5,8312.75
9300-agznl,sim,homem,sim,nao,nao,1,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,3.13,94.0,94.0
9300-rendd,sim,homem,nao,nao,nao,1,sim,nao,fibra otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque eletronico,2.66,79.95,79.95
9305-cdskc,sim,mulher,nao,nao,nao,8,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque eletronico,3.42,99.65,820.5
9306-cpcbc,sim,mulher,nao,nao,nao,3,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.34,74.25,210.3
9308-anmve,nao,homem,nao,nao,sim,47,sim,nao,dsl,sim,sim,nao,nao,nao,nao,mensal,sim,cheque eletronico,1.88,55.3,2654.05
9309-bzgnt,nao,homem,sim,sim,nao,69,nao,sem telefone,dsl,nao,nao,sim,nao,nao,nao,anual,sim,cartao credito automatico,1.03,29.8,2134.3
9313-cdogy,nao,homem,nao,sim,sim,38,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque eletronico,0.63,19.6,717.3
9313-qoltz,nao,homem,nao,nao,nao,26,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.66,20.9,518.3
9314-ijwsq,nao,mulher,nao,sim,sim,14,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque eletronico,2.87,84.8,1203.9
9314-qdmdw,nao,homem,nao,nao,nao,11,sim,nao,dsl,nao,sim,nao,nao,sim,nao,anual,sim,cheque eletronico,2.21,61.25,729.95
9317-wzpgv,sim,mulher,sim,nao,nao,2,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,mensal,sim,transferencia automatica,2.66,79.75,159.4
9318-nknfc,sim,homem,nao,nao,nao,1,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,sim,cheque correios,0.63,18.85,18.85
9323-hgfwy,nao,mulher,nao,sim,nao,27,sim,nao,fibra otica,sim,nao,nao,sim,sim,sim,anual,sim,cartao credito automatico,3.31,101.9,2681.15
9327-qsded,nao,homem,nao,nao,nao,8,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque correios,1.4,43.55,335.4
9330-dhbfl,nao,mulher,nao,sim,sim,23,sim,nao,dsl,sim,sim,sim,sim,nao,nao,anual,sim,cheque correios,2.22,66.25,1533.8
9330-ijwio,sim,mulher,nao,nao,nao,13,sim,sim,fibra otica,sim,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,3.48,100.35,1358.85
9330-vofsz,nao,mulher,nao,sim,nao,60,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,bienal,sim,cartao credito automatico,3.69,110.8,6640.7
9332-gywlo,nao,mulher,nao,sim,sim,6,sim,nao,dsl,nao,nao,nao,nao,sim,nao,mensal,nao,cheque eletronico,1.97,54.85,355.1
9334-gwgow,nao,homem,sim,sim,nao,7,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.31,74.85,485.25
9337-srrni,nao,homem,nao,nao,sim,66,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,sim,cartao credito automatico,0.85,25.3,1673.8
9339-fiijl,nao,homem,nao,sim,nao,72,sim,sim,dsl,nao,sim,sim,sim,sim,sim,bienal,nao,transferencia automatica,2.85,85.95,6151.9
9342-vnimq,nao,homem,nao,nao,nao,33,sim,sim,dsl,nao,sim,nao,nao,nao,nao,mensal,sim,transferencia automatica,1.68,54.65,1665.2
9347-aerrl,nao,homem,nao,sim,nao,23,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,cartao credito automatico,0.7,19.3,486.2
9348-rouai,nao,mulher,nao,sim,sim,59,sim,sim,dsl,sim,sim,sim,sim,sim,sim,bienal,nao,cartao credito automatico,2.93,90.3,5194.05
9348-yvomk,nao,homem,nao,nao,nao,4,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cartao credito automatico,1.47,44.8,176.2
9350-vlhmb,nao,homem,nao,sim,sim,67,sim,sim,fibra otica,nao,sim,nao,nao,nao,sim,mensal,sim,transferencia automatica,3.17,89.55,6373.1
9350-zxyjc,nao,mulher,nao,nao,nao,4,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,sim,cartao credito automatico,0.97,25.3,116.95
9351-hxdmr,nao,homem,nao,sim,nao,72,sim,sim,fibra otica,sim,nao,sim,sim,sim,sim,bienal,sim,cartao credito automatico,3.82,110.9,8240.85
9351-lzygf,nao,mulher,nao,sim,nao,42,sim,sim,dsl,sim,sim,nao,sim,nao,nao,mensal,sim,cartao credito automatico,2.16,66.4,2727.8
9355-nppfs,nao,mulher,sim,nao,nao,26,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,2.57,78.8,2006.1
9356-axgmp,nao,homem,nao,sim,nao,38,sim,sim,fibra otica,sim,nao,sim,sim,sim,sim,anual,sim,cheque eletronico,3.88,110.7,4428.6
9357-ujrun,nao,homem,nao,sim,nao,24,sim,sim,dsl,sim,nao,nao,sim,nao,nao,anual,sim,cheque eletronico,1.87,58.35,1346.9
9359-janws,nao,mulher,nao,sim,nao,65,sim,nao,dsl,sim,nao,sim,sim,nao,nao,bienal,nao,cartao credito automatico,1.98,58.9,3857.1
9359-ugbtk,nao,mulher,nao,nao,nao,67,sim,nao,dsl,sim,nao,sim,sim,nao,sim,anual,sim,transferencia automatica,2.48,72.35,4991.5
9360-ahgnl,sim,mulher,sim,sim,nao,43,sim,sim,fibra otica,sim,nao,sim,sim,sim,sim,anual,sim,cheque correios,3.74,109.55,4830.25
9360-omdzz,nao,homem,nao,nao,nao,24,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,3.23,94.1,2322.85
9361-ynqwj,nao,mulher,nao,nao,nao,64,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,sim,transferencia automatica,0.83,24.4,1601.2
9362-mwodr,nao,mulher,nao,nao,sim,40,sim,nao,dsl,sim,nao,nao,sim,sim,nao,mensal,sim,cartao credito automatico,2.05,64.1,2460.35
9364-ykuvw,nao,homem,nao,nao,nao,15,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,sim,cheque correios,0.69,19.8,309.4
9365-cslbq,nao,homem,nao,nao,sim,71,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cheque correios,0.78,24.35,1654.6
9365-srsze,nao,homem,sim,sim,nao,27,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.4,70.55,1943.9
9367-oiuxp,nao,homem,nao,nao,nao,4,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.61,20.7,73.05
9367-tcuyn,nao,mulher,nao,nao,nao,12,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.62,20.1,223.6
9367-wxlch,sim,homem,nao,nao,nao,8,sim,sim,fibra otica,nao,nao,nao,nao,nao,sim,mensal,nao,transferencia automatica,2.76,84.5,662.65
9369-xfehk,sim,mulher,sim,sim,nao,33,sim,sim,fibra otica,nao,sim,nao,nao,nao,nao,mensal,sim,transferencia automatica,2.68,80.6,2656.5
9371-bithb,nao,mulher,nao,sim,sim,52,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cheque correios,0.69,19.85,1070.5
9372-txxps,nao,mulher,nao,sim,nao,60,sim,nao,dsl,sim,sim,nao,sim,nao,nao,bienal,nao,transferencia automatica,1.94,59.85,3483.45
9373-wsloy,nao,homem,sim,sim,nao,33,nao,sem telefone,dsl,nao,sim,sim,sim,sim,nao,mensal,sim,cheque eletronico,1.77,50.0,1750.85
9374-yolbj,nao,mulher,nao,sim,sim,1,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque eletronico,0.64,19.25,19.25
9375-mhrrs,nao,homem,nao,nao,nao,6,sim,nao,dsl,nao,nao,nao,sim,nao,nao,mensal,nao,cheque correios,1.6,50.05,288.35
9378-fxtiz,sim,mulher,nao,sim,nao,54,sim,sim,dsl,nao,nao,nao,nao,sim,sim,anual,sim,cartao credito automatico,2.29,70.15,3715.65
9381-ndkme,sim,mulher,sim,sim,nao,24,nao,sem telefone,dsl,nao,nao,sim,nao,nao,sim,mensal,sim,cartao credito automatico,1.3,40.65,933.3
9385-ehgdo,nao,mulher,nao,sim,sim,35,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,sim,cheque correios,0.7,19.85,739.35
9385-nxkda,nao,mulher,nao,sim,nao,72,sim,sim,dsl,sim,sim,sim,nao,sim,sim,bienal,sim,cartao credito automatico,2.74,82.65,5919.35
9386-ldczr,nao,homem,nao,nao,nao,43,sim,nao,fibra otica,sim,sim,sim,sim,nao,nao,anual,sim,cartao credito automatico,3.01,90.65,3882.3
9388-zeyvt,nao,homem,nao,nao,nao,43,nao,sem telefone,dsl,nao,nao,sim,sim,nao,sim,anual,nao,cheque eletronico,1.5,44.15,1931.3
9389-acwbi,nao,mulher,nao,sim,sim,5,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,nao,cartao credito automatico,2.14,69.95,320.4
9391-dxggg,nao,mulher,sim,nao,nao,44,sim,nao,fibra otica,nao,sim,sim,nao,nao,sim,anual,nao,cartao credito automatico,3.02,89.15,3990.75
9391-eoyli,sim,homem,sim,sim,nao,12,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,2.64,80.45,950.2
9391-lmann,nao,homem,nao,nao,sim,53,sim,nao,fibra otica,sim,sim,sim,nao,nao,sim,anual,nao,cheque eletronico,3.17,95.95,5036.9
9391-ttoyh,nao,mulher,nao,nao,nao,23,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,sim,cheque correios,0.68,19.5,470.2
9391-yzejw,nao,mulher,nao,nao,nao,62,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,anual,sim,transferencia automatica,3.1,94.0,5757.2
9392-xbgtd,nao,homem,nao,nao,sim,27,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cheque correios,0.72,20.6,581.85
9396-zsfll,nao,mulher,nao,nao,nao,15,sim,sim,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque correios,1.4,48.85,631.4
9397-tzsha,nao,mulher,nao,nao,nao,69,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cartao credito automatico,0.81,24.6,1678.05
9398-mmqto,nao,homem,nao,nao,nao,3,sim,nao,fibra otica,nao,sim,nao,nao,nao,nao,mensal,nao,cartao credito automatico,2.46,74.45,221.1
9399-aplbt,sim,mulher,nao,sim,sim,1,sim,nao,fibra otica,nao,sim,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.49,74.7,74.7
9402-cxwpl,nao,mulher,nao,nao,nao,70,sim,sim,fibra otica,nao,sim,nao,nao,sim,sim,anual,nao,cheque eletronico,3.26,98.9,6838.6
9402-orrah,nao,mulher,sim,nao,nao,15,sim,nao,fibra otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,3.11,91.5,1400.3
9402-roumj,nao,mulher,nao,sim,sim,67,sim,sim,fibra otica,sim,nao,sim,sim,nao,sim,anual,sim,transferencia automatica,3.33,100.25,6689.0
9405-gpbbg,nao,mulher,nao,nao,nao,64,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,bienal,sim,cartao credito automatico,3.68,110.5,7069.25
9408-hrxrk,nao,mulher,nao,sim,sim,45,sim,sim,fibra otica,sim,sim,nao,nao,sim,sim,mensal,sim,cheque eletronico,3.5,105.15,4730.9
9408-ssnvz,sim,mulher,nao,nao,nao,4,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.24,70.15,268.35
9411-tpqqv,nao,mulher,nao,nao,nao,40,nao,sem telefone,dsl,sim,nao,nao,sim,sim,sim,anual,sim,transferencia automatica,1.86,54.55,2236.2
9412-argbx,sim,mulher,nao,nao,sim,48,sim,nao,fibra otica,nao,sim,sim,sim,sim,nao,bienal,sim,cheque correios,3.21,95.5,4627.85
9412-gheec,sim,homem,nao,nao,nao,40,sim,sim,fibra otica,nao,nao,sim,sim,sim,sim,mensal,nao,transferencia automatica,3.44,104.8,4131.95
9415-dpews,sim,mulher,nao,nao,nao,18,sim,sim,fibra otica,nao,nao,nao,sim,sim,nao,mensal,sim,cheque eletronico,3.04,88.35,1639.3
9415-tpkrv,nao,mulher,nao,sim,sim,8,sim,sim,dsl,nao,sim,nao,nao,nao,nao,mensal,nao,cheque eletronico,1.86,55.75,446.8
9415-znbsx,nao,mulher,nao,sim,sim,70,sim,sim,dsl,sim,sim,sim,sim,sim,sim,bienal,sim,transferencia automatica,3.0,89.0,6293.2
9418-rukph,nao,mulher,nao,sim,sim,38,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,sim,cheque correios,0.66,19.95,756.4
9419-ippbe,nao,mulher,nao,sim,sim,51,sim,sim,fibra otica,nao,nao,sim,nao,nao,sim,anual,sim,cheque eletronico,2.98,90.15,4554.85
9420-lojkx,sim,mulher,nao,nao,nao,15,sim,nao,fibra otica,sim,sim,nao,nao,sim,sim,mensal,sim,cartao credito automatico,3.17,99.1,1426.4
9424-cmpog,nao,homem,nao,sim,sim,9,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cheque correios,0.73,19.6,197.4
9426-sxnhe,nao,mulher,nao,nao,nao,2,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,transferencia automatica,0.89,18.75,53.15
9430-frqoc,sim,mulher,nao,nao,sim,4,sim,sim,fibra otica,nao,nao,sim,sim,nao,nao,mensal,sim,cheque correios,2.85,87.1,341.45
9430-nkqly,nao,homem,nao,sim,sim,72,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,sim,cartao credito automatico,0.83,25.1,1790.8
9432-ruvsl,nao,mulher,nao,nao,nao,48,sim,nao,fibra otica,sim,nao,sim,sim,sim,sim,bienal,sim,cartao credito automatico,3.41,102.5,4904.25
9432-vofyx,nao,homem,nao,nao,nao,17,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.37,70.8,1207.0
9435-jmlsx,nao,homem,nao,sim,nao,71,sim,nao,dsl,sim,sim,sim,sim,sim,sim,bienal,sim,transferencia automatica,2.84,86.1,6045.9
9436-zbzct,sim,homem,nao,nao,nao,14,sim,sim,fibra otica,nao,nao,nao,sim,sim,nao,mensal,sim,cheque eletronico,2.81,89.95,1178.4
9441-qhevc,nao,homem,nao,nao,nao,1,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.64,19.1,19.1
9442-jtwdl,nao,mulher,nao,nao,nao,11,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,cartao credito automatico,0.72,20.05,237.7
9443-jubuo,nao,homem,nao,sim,sim,72,nao,sem telefone,dsl,sim,sim,sim,sim,sim,sim,bienal,sim,cartao credito automatico,2.07,65.25,4478.85
9444-jtxhz,sim,homem,nao,sim,nao,1,sim,nao,fibra otica,nao,nao,sim,nao,nao,nao,mensal,nao,cheque eletronico,2.54,76.2,76.2
9445-szlch,sim,mulher,nao,sim,sim,36,sim,sim,fibra otica,nao,sim,sim,nao,sim,nao,mensal,sim,transferencia automatica,3.2,97.35,3457.9
9445-zueqe,nao,homem,nao,sim,sim,27,sim,sim,fibra otica,nao,sim,nao,sim,nao,nao,mensal,sim,cartao credito automatico,2.66,85.2,2151.6
9447-yptbx,nao,mulher,nao,sim,nao,50,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,sim,transferencia automatica,0.63,19.85,943.1
9448-reevd,sim,homem,nao,sim,nao,1,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cartao credito automatico,1.49,44.7,44.7
9450-trjuu,nao,homem,nao,nao,nao,35,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mensal,nao,cheque eletronico,2.71,83.15,2848.45
9451-lpgoo,sim,homem,nao,nao,nao,7,sim,sim,fibra otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,2.95,86.8,620.35
9451-wlyri,nao,mulher,nao,sim,nao,53,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,cartao credito automatico,0.62,19.05,990.45
9453-patos,nao,mulher,nao,sim,nao,72,sim,nao,dsl,sim,sim,sim,sim,sim,sim,bienal,nao,cheque correios,2.85,85.1,6155.4
9462-mjuaw,sim,homem,nao,nao,nao,4,sim,sim,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque correios,1.72,50.4,206.6
9465-rwmxl,sim,homem,nao,sim,nao,32,sim,sim,fibra otica,nao,nao,sim,nao,nao,nao,mensal,sim,cheque eletronico,2.55,78.9,2447.95
9467-roolm,nao,mulher,nao,nao,nao,25,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.62,19.05,461.3
9469-wejbt,nao,homem,nao,sim,nao,37,sim,nao,fibra otica,nao,nao,sim,sim,nao,sim,mensal,sim,cheque eletronico,3.08,90.35,3419.3
9470-rtwdv,nao,homem,nao,sim,sim,26,sim,sim,dsl,nao,nao,sim,sim,sim,sim,anual,sim,cartao credito automatico,2.67,82.0,2083.1
9470-xccem,nao,homem,nao,sim,sim,35,sim,sim,fibra otica,nao,sim,nao,nao,sim,nao,mensal,sim,transferencia automatica,3.01,89.65,3161.6
9470-yfuyi,nao,homem,sim,sim,nao,71,sim,nao,dsl,sim,sim,nao,sim,sim,nao,anual,sim,transferencia automatica,2.35,71.0,5012.1
9473-cbzop,nao,mulher,nao,nao,nao,28,sim,sim,dsl,sim,nao,sim,nao,nao,nao,anual,nao,cheque correios,1.97,59.0,1654.45
9474-phlyd,sim,mulher,nao,nao,nao,15,sim,nao,dsl,nao,nao,sim,nao,nao,sim,mensal,sim,cheque eletronico,1.98,59.45,892.65
9475-nndgc,nao,homem,nao,sim,nao,71,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,anual,sim,transferencia automatica,3.73,113.15,7953.25
9477-lgwqi,nao,homem,nao,sim,sim,70,sim,nao,dsl,sim,sim,sim,nao,sim,sim,bienal,sim,cartao credito automatico,2.67,80.15,5600.15
9479-hynyl,nao,mulher,nao,sim,nao,71,sim,nao,dsl,nao,sim,sim,sim,sim,sim,bienal,sim,cartao credito automatico,2.68,80.7,5705.05
9480-bqjei,nao,homem,nao,nao,nao,62,sim,sim,fibra otica,sim,sim,nao,nao,nao,sim,anual,sim,transferencia automatica,3.08,92.3,5731.45
9481-iebzy,nao,homem,sim,sim,nao,72,sim,sim,fibra otica,sim,sim,sim,sim,sim,sim,mensal,sim,cartao credito automatico,3.73,112.9,8061.5
9481-sfcqy,nao,mulher,nao,nao,sim,14,sim,nao,dsl,nao,nao,sim,nao,sim,nao,mensal,sim,cartao credito automatico,1.96,59.8,824.85
9481-whgwy,nao,mulher,nao,sim,sim,70,sim,nao,dsl,sim,nao,nao,sim,sim,sim,bienal,nao,cartao credito automatico,2.59,75.35,5437.75
9483-gcpwe,nao,homem,nao,nao,sim,9,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,cheque correios,0.7,20.1,190.25
9488-fvzcc,nao,mulher,nao,sim,sim,72,sim,sim,dsl,sim,sim,sim,sim,nao,sim,bienal,sim,transferencia automatica,2.62,79.5,5661.7
9488-fyqau,nao,mulher,nao,sim,nao,63,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,bienal,sim,transferencia automatica,3.62,109.25,6841.4
9488-hgmjh,sim,mulher,sim,nao,nao,1,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.37,71.15,71.15
9489-dedvp,nao,mulher,nao,sim,sim,70,sim,sim,dsl,sim,sim,nao,nao,sim,nao,bienal,sim,cartao credito automatico,2.32,69.2,4872.35
9489-jmttn,nao,mulher,nao,sim,sim,72,sim,sim,dsl,sim,sim,sim,sim,sim,sim,bienal,nao,cartao credito automatico,3.05,89.75,6595.9
9489-utfka,nao,homem,sim,sim,nao,8,sim,nao,dsl,sim,nao,nao,nao,sim,nao,mensal,nao,transferencia automatica,2.3,60.9,551.95
9490-dfpmd,sim,mulher,sim,nao,nao,42,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque eletronico,2.81,84.65,3541.35
9492-tokri,sim,mulher,nao,nao,nao,18,sim,sim,fibra otica,nao,sim,nao,nao,sim,nao,mensal,sim,cartao credito automatico,2.83,90.0,1527.35
9494-bdnnc,nao,homem,nao,sim,nao,66,sim,sim,fibra otica,nao,sim,sim,nao,nao,sim,anual,nao,cheque eletronico,3.17,95.3,6273.4
9494-mrnyx,nao,homem,nao,nao,nao,10,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque eletronico,2.62,75.05,786.3
9495-rediy,nao,homem,nao,nao,sim,25,nao,sem telefone,dsl,sim,nao,nao,nao,sim,nao,anual,sim,cartao credito automatico,1.29,40.65,970.55
9495-sklkd,nao,homem,nao,sim,sim,45,sim,sim,fibra otica,nao,sim,sim,nao,nao,sim,mensal,sim,transferencia automatica,3.3,95.95,4456.65
9496-ivvrp,nao,mulher,nao,sim,sim,11,sim,nao,dsl,sim,nao,nao,nao,nao,nao,mensal,nao,transferencia automatica,1.76,51.0,581.7
9497-qcmms,sim,homem,sim,nao,nao,1,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,3.12,93.55,93.55
9498-fimxl,nao,mulher,nao,nao,nao,8,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,sim,cheque correios,0.67,19.2,161.95
9499-xpzxm,nao,mulher,nao,sim,nao,72,sim,sim,dsl,sim,sim,nao,sim,nao,nao,bienal,nao,transferencia automatica,2.22,64.75,4804.75
9500-iwpxq,nao,mulher,nao,sim,sim,61,sim,sim,dsl,sim,sim,sim,sim,nao,sim,anual,sim,cheque eletronico,2.63,79.4,4820.55
9500-ltvbp,nao,mulher,nao,nao,nao,35,sim,sim,fibra otica,nao,nao,nao,sim,nao,nao,mensal,nao,cartao credito automatico,2.7,80.05,2835.9
9500-wbgrp,nao,homem,nao,nao,nao,69,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,sim,cheque correios,0.61,19.1,1268.85
9501-ukknl,nao,homem,nao,nao,nao,59,nao,sem telefone,dsl,nao,nao,nao,sim,sim,sim,mensal,sim,cheque eletronico,1.7,51.7,3005.8
9503-xjume,nao,homem,nao,nao,sim,52,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,cartao credito automatico,0.6,19.65,928.4
9504-dshwm,nao,homem,nao,nao,nao,20,sim,sim,dsl,sim,nao,nao,sim,nao,nao,mensal,nao,transferencia automatica,1.99,59.2,1191.2
